ID	symbol
symbB.v1.2.004521	ahpC
symbB.v1.2.004521	tpx
symbB.v1.2.004558	rpe
symbB.v1.2.004578	MPPED1
symbB.v1.2.004578	TXNRD1
symbB.v1.2.004581	nphp-2
symbB.v1.2.004581	nphp-2
symbB.v1.2.004587	TMEM151B
symbB.v1.2.004587	proC
symbB.v1.2.004588	TMEM151B
symbB.v1.2.004589	proC
symbB.v1.2.004590	ANKRD49
symbB.v1.2.004590	GDE1
symbB.v1.2.004590	ANKRD49
symbB.v1.2.004590	GDE1
symbB.v1.2.004630	RPS27A
symbB.v1.2.004636	cbaB
symbB.v1.2.004647	dcm
symbB.v1.2.004654	VPS45
symbB.v1.2.004657	hupA
symbB.v1.2.004659	parE
symbB.v1.2.004666	DNAH12
symbB.v1.2.004666	DNAH3
symbB.v1.2.004684	DRM2
symbB.v1.2.004695	RPS17
symbB.v1.2.004695	D2HGDH
symbB.v1.2.004701	DNAI2
symbB.v1.2.004701	DNAI2
symbB.v1.2.004701	DNAI2
symbB.v1.2.004701	DNAI2
symbB.v1.2.004701	DNAI2
symbB.v1.2.004706	CWC27
symbB.v1.2.004714	CDPK1
symbB.v1.2.004717	PRDX5
symbB.v1.2.004767	LEMD3
symbB.v1.2.004770	USP
symbB.v1.2.004770	USP
symbB.v1.2.004770	USP
symbB.v1.2.004770	USP
symbB.v1.2.004771	METTL13
symbB.v1.2.004775	ARL1
symbB.v1.2.004776	FKBP5
symbB.v1.2.004778	STK33
symbB.v1.2.004778	CPK30
symbB.v1.2.004779	CDPK9
symbB.v1.2.004780	PNLDC1
symbB.v1.2.004780	CCDC37
symbB.v1.2.004780	PNLDC1
symbB.v1.2.004780	CCDC37
symbB.v1.2.004781	CCDC37
symbB.v1.2.004788	ETHE1
symbB.v1.2.004789	ETHE1
symbB.v1.2.004793	ATP2
symbB.v1.2.004793	GBE1
symbB.v1.2.004793	SbeI
symbB.v1.2.004795	pyrD
symbB.v1.2.004796	PRMT7
symbB.v1.2.004799	rluC
symbB.v1.2.004802	BCKDHA
symbB.v1.2.004803	pyk
symbB.v1.2.004803	pyk
symbB.v1.2.004812	SLC44A2
symbB.v1.2.004818	PPH
symbB.v1.2.004819	ilvD
symbB.v1.2.004819	ilvD
symbB.v1.2.004830	glrx-10
symbB.v1.2.004853	DES1
symbB.v1.2.004863	CCC1
symbB.v1.2.004864	sufS
symbB.v1.2.004867	ribD
symbB.v1.2.004869	ncs1
symbB.v1.2.004873	TRPT1
symbB.v1.2.004879	ECA2
symbB.v1.2.004879	ECA2
symbB.v1.2.004879	ECA2
symbB.v1.2.004879	ECA2
symbB.v1.2.004879	ECA2
symbB.v1.2.004879	ECA2
symbB.v1.2.004901	SMYD5
symbB.v1.2.004909	petJ
symbB.v1.2.004930	EXOC1
symbB.v1.2.004960	ROT2
symbB.v1.2.004960	ROT2
symbB.v1.2.004967	SORCS2
symbB.v1.2.004967	ycf48
symbB.v1.2.004967	nahA
symbB.v1.2.004967	SORCS2
symbB.v1.2.004967	ycf48
symbB.v1.2.004967	nahA
symbB.v1.2.004989	amt-3
symbB.v1.2.004994	hda-6
symbB.v1.2.005020	nop56
symbB.v1.2.005021	ARL3
symbB.v1.2.005026	purB
symbB.v1.2.005026	purB
symbB.v1.2.005038	argH
symbB.v1.2.005038	argH
symbB.v1.2.005038	argH
symbB.v1.2.005038	argH
symbB.v1.2.005038	argH
symbB.v1.2.005038	argH
symbB.v1.2.005043	rluD
symbB.v1.2.005046	ybaZ
symbB.v1.2.005046	ybaZ
symbB.v1.2.005050	GUK1
symbB.v1.2.005071	JMJD6
symbB.v1.2.005076	KCNB1
symbB.v1.2.005092	fusA
symbB.v1.2.005095	flgK
symbB.v1.2.005096	RSAD2
symbB.v1.2.005115	DIP2
symbB.v1.2.005115	DIP2
symbB.v1.2.005123	SLC34A2
symbB.v1.2.005124	SLC34A2
symbB.v1.2.005125	SLC34A2
symbB.v1.2.005132	ectD
symbB.v1.2.005146	PARP12
symbB.v1.2.005146	PARP12
symbB.v1.2.005147	DDX3X
symbB.v1.2.005149	SLC15A3
symbB.v1.2.005165	MYO19
symbB.v1.2.005165	unc-54
symbB.v1.2.005176	JMJD8
symbB.v1.2.005176	JMJD8
symbB.v1.2.005177	FUN31
symbB.v1.2.005179	POLL
symbB.v1.2.005179	infC
symbB.v1.2.005184	KLHL40
symbB.v1.2.005216	XPO5
symbB.v1.2.005217	TTLL9
symbB.v1.2.005217	TTLL9
symbB.v1.2.005231	Lhcf1
symbB.v1.2.005246	NAPSA
symbB.v1.2.005264	hupA
symbB.v1.2.005269	coaE
symbB.v1.2.005269	coaE
symbB.v1.2.005283	petH
symbB.v1.2.005284	hupA
symbB.v1.2.005296	rlmJ
symbB.v1.2.005307	EEF2K
symbB.v1.2.005343	URA5
symbB.v1.2.005343	pyrF
symbB.v1.2.005345	kefC
symbB.v1.2.005345	kefC
symbB.v1.2.005349	CALML5
symbB.v1.2.005361	PDIA3
symbB.v1.2.005362	cbhC
symbB.v1.2.005369	CDC8
symbB.v1.2.005371	glnQ
symbB.v1.2.005371	glnQ
symbB.v1.2.005371	KIF23
symbB.v1.2.005371	glnQ
symbB.v1.2.005371	KIF23
symbB.v1.2.005380	OSM2
symbB.v1.2.005391	FGGY
symbB.v1.2.005391	rtlK
symbB.v1.2.005394	ANKRD26
symbB.v1.2.005408	CSDE1
symbB.v1.2.005467	ENA2
symbB.v1.2.005467	pacL1
symbB.v1.2.005468	ENA2
symbB.v1.2.005469	ENA2
symbB.v1.2.005471	ENA2
symbB.v1.2.005474	MYO1
symbB.v1.2.005477	PUM2
symbB.v1.2.005517	DNMT3A
symbB.v1.2.005520	rlmF
symbB.v1.2.005520	rlmF
symbB.v1.2.005520	rlmF
symbB.v1.2.005535	DRC1
symbB.v1.2.005543	DBP3
symbB.v1.2.005544	dcm
symbB.v1.2.005555	RPS6KB2
symbB.v1.2.005563	METTL3
symbB.v1.2.005579	clpB
symbB.v1.2.005589	glcP
symbB.v1.2.005590	GIT1
symbB.v1.2.005590	GIT1
symbB.v1.2.005594	GUT1
symbB.v1.2.005612	trmA
symbB.v1.2.005627	sqdD
symbB.v1.2.005636	acnB
symbB.v1.2.005636	acnB
symbB.v1.2.005636	acnB
symbB.v1.2.005649	PREP
symbB.v1.2.005656	SLC7A6
symbB.v1.2.005679	VWA8
symbB.v1.2.005679	VWA8
symbB.v1.2.005683	VRK2
symbB.v1.2.005687	INPP5B
symbB.v1.2.005689	RPS27A
symbB.v1.2.005691	RNF183
symbB.v1.2.005710	MOB3B
symbB.v1.2.005718	ABCC4
symbB.v1.2.005718	Sur
symbB.v1.2.005728	KPNB1
symbB.v1.2.005728	kap95
symbB.v1.2.005728	KPNB1
symbB.v1.2.005735	SHM2
symbB.v1.2.005735	SHM2
symbB.v1.2.005737	EHD4
symbB.v1.2.005737	EHD4
symbB.v1.2.005754	MCA5
symbB.v1.2.005769	cobB
symbB.v1.2.005778	RPA1
symbB.v1.2.005779	TBRG4
symbB.v1.2.005779	yjbO
symbB.v1.2.005781	ercc3
symbB.v1.2.005781	ercc3
symbB.v1.2.005785	NLRP12
symbB.v1.2.005787	RNF14
symbB.v1.2.005788	HRT1
symbB.v1.2.005796	nrgA
symbB.v1.2.005830	SLC44A2
symbB.v1.2.005830	SLC44A1
symbB.v1.2.005840	bglA
symbB.v1.2.005847	serA
symbB.v1.2.005848	serA
symbB.v1.2.005848	serA
symbB.v1.2.005867	MYH10
symbB.v1.2.005879	KIN3
symbB.v1.2.005885	ZRANB3
symbB.v1.2.005891	CCRN4L
symbB.v1.2.005894	GRX2
symbB.v1.2.005898	gap1
symbB.v1.2.005898	gap
symbB.v1.2.005903	HFM1
symbB.v1.2.005929	RPO31
symbB.v1.2.005929	RPO31
symbB.v1.2.005938	PFP-BETA
symbB.v1.2.005947	XRN4
symbB.v1.2.005947	XRN4
symbB.v1.2.005947	pin1
symbB.v1.2.005947	PIN1
symbB.v1.2.005947	pin1
symbB.v1.2.005947	PIN1
symbB.v1.2.005987	TMEM151B
symbB.v1.2.005990	CMPK2
symbB.v1.2.005990	ydaA
symbB.v1.2.005990	CMPK2
symbB.v1.2.005990	ydaA
symbB.v1.2.005990	CMPK2
symbB.v1.2.005990	ydaA
symbB.v1.2.005991	UBE3C
symbB.v1.2.005991	UBE3C
symbB.v1.2.005992	XYLT1
symbB.v1.2.005992	XYLT2
symbB.v1.2.005992	XYLT1
symbB.v1.2.005992	XYLT2
symbB.v1.2.005992	XYLT1
symbB.v1.2.005992	XYLT2
symbB.v1.2.005992	XYLT1
symbB.v1.2.005992	XYLT2
symbB.v1.2.005995	LSG1
symbB.v1.2.005999	APOA1BP
symbB.v1.2.006004	HSPA5
symbB.v1.2.006006	ANKRD37
symbB.v1.2.006009	ABHD5
symbB.v1.2.006034	HGT1
symbB.v1.2.006034	HGT1
symbB.v1.2.006052	AP4B1
symbB.v1.2.006069	MOV10
symbB.v1.2.006069	MOV10L1
symbB.v1.2.006069	HELZ2
symbB.v1.2.006069	MOV10
symbB.v1.2.006069	MOV10L1
symbB.v1.2.006069	HELZ2
symbB.v1.2.006094	PETC
symbB.v1.2.006095	PETC
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006108	gcvP
symbB.v1.2.006109	GCV2
symbB.v1.2.006136	RPL18
symbB.v1.2.006137	TOP2B
symbB.v1.2.006137	TOP2B
symbB.v1.2.006137	TOP2B
symbB.v1.2.006138	TOP2
symbB.v1.2.006139	CETN2
symbB.v1.2.006148	MGAT4C
symbB.v1.2.006152	ATG5
symbB.v1.2.006156	GAL10
symbB.v1.2.006156	GAL10
symbB.v1.2.006156	GAL10
symbB.v1.2.006166	nirB
symbB.v1.2.006190	icd
symbB.v1.2.006199	htrA
symbB.v1.2.006199	hhoA
symbB.v1.2.006199	htrA
symbB.v1.2.006199	hhoA
symbB.v1.2.006212	Lhcf1
symbB.v1.2.006213	Lhcf1
symbB.v1.2.006242	GHDC
symbB.v1.2.006248	mdmC
symbB.v1.2.006268	FBA1
symbB.v1.2.006269	ytbE
symbB.v1.2.006318	FHAD1
symbB.v1.2.006330	psbJ
symbB.v1.2.006330	psbJ
symbB.v1.2.006330	psbJ
symbB.v1.2.006331	psbJ
symbB.v1.2.006338	SLC38A5
symbB.v1.2.006338	SLC38A5
symbB.v1.2.006338	SLC38A5
symbB.v1.2.006338	SLC38A5
symbB.v1.2.006357	PGI
symbB.v1.2.006374	TSSK6
symbB.v1.2.006379	dcl1
symbB.v1.2.006383	asd
symbB.v1.2.006404	RPL18A
symbB.v1.2.006433	FUBP3
symbB.v1.2.006486	PTCHD3
symbB.v1.2.006486	NPC1
symbB.v1.2.006487	phrB
symbB.v1.2.006491	TMEM144
symbB.v1.2.006504	DPY19L1
symbB.v1.2.006546	SF1
symbB.v1.2.006546	SF1
symbB.v1.2.006546	SF1
symbB.v1.2.006546	VCPKMT
